uniprot,disease_mesh
P13533,MESH:C563540
P13533,MESH:D002312
P13533,MESH:C566005
P13533,MESH:D006344
P13533,MESH:D002311
P13533,MESH:D024741
P13533,MESH:D001281
P13533,MESH:C567683
P13533,MESH:C567684
P13533,MESH:D012804
P12883,OMIM:181430
P12883,MESH:D023921
P12883,MESH:D054144
P12883,MESH:C564970
P12883,MESH:D002312
P12883,MESH:C564253
P12883,MESH:D006973
P12883,MESH:D020914
P12883,MESH:D024741
P12883,MESH:D001281
P12883,MESH:C566005
P12883,MESH:D002311
P12883,MESH:D049310
P12883,MESH:D009203
P12883,MESH:C563538
P13535,MESH:C563845
P13535,MESH:C535857
P35579,MESH:D018275
P35579,MESH:C535507
P35579,MESH:D006977
P35579,MESH:D009394
P35579,MESH:D009361
P35579,MESH:D001943
P35579,MESH:C538050
P35579,MESH:C537831
P35579,MESH:D005923
P35579,MESH:D007676
P35580,MESH:D005923
P35749,MESH:D015470
P35749,MESH:D015479
P35749,MESH:C537784
P05976,MESH:D006335
P10916,MESH:D024741
P10916,MESH:C563865
P10916,MESH:D002312
P08590,MESH:C563866
P12829,OMIM:617280
P12829,MESH:D002312
Q15746,MESH:D006967
Q15746,MESH:D009362
Q15746,MESH:D055371
Q15746,MESH:D005910
Q15746,MESH:D014652
Q15746,MESH:D005767
Q15746,MESH:D011014
Q15746,MESH:D006937
Q15746,MESH:D009361
Q15746,MESH:D005901
Q15746,OMIM:613780
Q15746,MESH:D001929
O00159,MESH:D008106
O00159,MESH:D001281
O94832,MESH:D001321
Q12965,MESH:D005923
Q9Y4I1,MESH:D010523
Q9Y4I1,MESH:D008106
Q9Y4I1,MESH:C537301
Q9ULV0,MESH:D008661
Q9ULV0,MESH:D019969
Q9ULV0,MESH:C537470
Q9ULV0,MESH:D007410
Q9ULV0,MESH:D008113
Q9ULV0,MESH:D003967
Q9UM54,MESH:D019966
Q9UM54,OMIM:606346
Q9UM54,MESH:C564331
Q13402,MESH:C563353
Q13402,MESH:D052245
Q13402,MESH:D008545
Q13402,MESH:C564007
Q13402,MESH:C536485
Q13459,MESH:D002446
Q13459,MESH:C537243
Q9HD67,MESH:D015430
Q99972,MESH:D005902
Q99972,MESH:C564234
Q99972,MESH:D005901
Q99972,MESH:D008106
P15172,MESH:D018233
P15172,MESH:D011297
P15172,MESH:D065630
O60237,MESH:D009361
O60237,MESH:D018275
O60237,MESH:D001943
Q15742,MESH:D054364
Q13765,MESH:D001281
P17050,MESH:D019150
P17050,MESH:C536631
P54802,MESH:D011471
P54802,MESH:D008607
P54802,MESH:D009084
P54802,OMIM:616491
P40199,MESH:D000022
P40199,MESH:D010300
O60934,MESH:D054198
O60934,MESH:D000741
O60934,MESH:D013280
O60934,MESH:D049932
O60934,MESH:D011471
O60934,MESH:D009364
P13591,MESH:D000022
P13591,MESH:D009361
P19878,MESH:C565531
P19878,MESH:D001172
Q15080,OMIM:613960
Q15080,MESH:D006331
Q15080,MESH:D003424
P16333,MESH:D009404
P16333,MESH:D011507
P16333,MESH:D000419
P19338,MESH:D017202
P19338,MESH:D004195
P19338,MESH:D000077192
Q99608,MESH:D001724
Q99608,MESH:D015674
Q99608,MESH:D011218
Q99608,MESH:D002277
Q00604,MESH:D015861
Q00604,MESH:D012173
Q00604,MESH:D008269
Q00604,MESH:C537849
Q00604,OMIM:305390
O43678,MESH:D013274
O43678,MESH:D018450
P20929,MESH:C538349
P17568,MESH:D006527
O95169,MESH:D020261
O95169,MESH:D012871
Q9Y6M9,MESH:D015430
P28331,MESH:D018450
P28331,MESH:D013274
P28331,MESH:D002312
O75306,MESH:D009202
O75306,MESH:D017237
O75489,MESH:D056486
O75489,MESH:D001943
O75489,MESH:D009896
O75489,MESH:D007888
P49821,MESH:D010003
P49821,MESH:D018450
P49821,MESH:D013274
O43181,MESH:C537475
O43181,MESH:D007888
O43181,MESH:D001927
O43181,MESH:D019957
O00217,MESH:D010003
P19404,MESH:D012559
P19404,MESH:D001714
P19404,MESH:D009202
P19404,MESH:D017237
P46934,MESH:D007627
P46934,MESH:D017202
P46934,MESH:D013262
Q15019,MESH:C537358
P62906,MESH:D000077192
P62906,MESH:D004195
Q14511,MESH:D009103
P07197,MESH:D004715
P12036,MESH:C531617
P12036,OMIM:616924
P12036,MESH:D010523
Q92832,MESH:C562730
Q92832,MESH:D003398
P07196,MESH:C537994
P07196,MESH:C537987
Q96PY6,MESH:D000690
Q96PY6,MESH:D012779
P51955,MESH:D002289
P51955,MESH:D009361
P51955,OMIM:615565
P51955,MESH:D006528
Q99519,MESH:D020191
Q99519,MESH:C537366
Q13562,MESH:D009422
Q13562,MESH:C565231
Q13562,MESH:D003921
Q13562,MESH:D003924
P21359,MESH:C563523
P21359,MESH:D009442
P21359,MESH:D008545
P21359,MESH:D005910
P21359,MESH:D009455
P21359,MESH:D015861
P21359,MESH:D005909
P21359,MESH:D054429
P21359,MESH:D010673
P21359,MESH:D017253
P21359,MESH:D007859
P21359,MESH:D001321
P21359,MESH:D015470
P21359,MESH:D009456
P21359,MESH:D009508
P21359,MESH:C537393
P21359,MESH:D001254
P21359,MESH:D018317
P21359,MESH:D008080
P21359,OMIM:193520
P21359,MESH:D000236
P21359,MESH:D012509
P21359,MESH:D008607
P21359,MESH:D005354
P35240,MESH:C537443
P35240,MESH:D010997
P35240,MESH:D008579
P35240,MESH:D000086002
P35240,MESH:D016518
P35240,MESH:D002292
P35240,MESH:C536641
P35240,MESH:D008654
Q13469,MESH:D009422
Q13469,MESH:D006976
Q13469,MESH:D003924
Q12857,OMIM:613735
Q16236,MESH:D008105
Q16236,MESH:D065626
Q16236,MESH:D058186
Q16236,MESH:D016889
Q16236,MESH:D006973
Q16236,MESH:D011471
Q16236,MESH:D001651
Q16236,MESH:D008113
Q16236,MESH:D009362
Q16236,MESH:D006943
Q16236,MESH:D012878
Q16236,MESH:D002289
Q16236,MESH:D006528
Q16236,MESH:D000138
Q16236,MESH:D016649
Q16236,MESH:D011658
Q16236,MESH:D009361
Q16236,MESH:D018450
Q16236,MESH:D000075902
Q16236,MESH:D005313
Q16236,MESH:D004681
Q16236,MESH:D013163
Q16236,MESH:D063646
Q16236,MESH:D014820
Q16236,MESH:D006529
Q16236,MESH:D000077277
Q16236,MESH:D007642
Q16236,MESH:D004195
Q16236,MESH:D017449
Q16236,MESH:D001943
Q16236,MESH:D048550
Q16236,MESH:D002294
Q16236,MESH:D005767
Q16236,MESH:D005234
Q16236,MESH:D000755
Q16236,MESH:D021441
Q16236,MESH:D002303
O00712,MESH:D003528
P08651,MESH:D011471
Q16649,MESH:D020178
Q14938,MESH:C536026
P19838,MESH:D018883
P19838,MESH:D008105
P19838,MESH:D017074
P19838,MESH:D003110
P19838,MESH:D000230
P19838,MESH:D007676
P19838,MESH:D010048
P19838,MESH:D002471
P19838,MESH:D006959
P19838,MESH:D058186
P19838,MESH:D003924
Q00653,MESH:D017074
Q00653,MESH:D016410
Q00653,MESH:D018883
P25963,MESH:D008106
P25963,MESH:D006689
P25963,MESH:D014657
P25963,MESH:D001161
P25963,MESH:D011565
P25963,MESH:D017202
P25963,MESH:C567411
P25963,MESH:D001943
P25963,MESH:D002545
O00221,MESH:D001172
O00221,MESH:D008106
O00221,MESH:D008545
Q9UBC1,MESH:D001172
Q96HA7,MESH:D006528
Q96HA7,MESH:D011085
P23511,MESH:D008175
P01138,MESH:D007676
P01138,MESH:D012640
P01138,MESH:D006556
P01138,MESH:D003556
P01138,MESH:D010300
P01138,MESH:D010523
P01138,MESH:D051436
P01138,MESH:D000086002
P01138,MESH:D016535
P01138,MESH:D013226
P01138,MESH:D053201
P01138,MESH:D020078
P01138,MESH:D006948
P01138,MESH:D007249
P01138,MESH:D006930
P01138,MESH:D009477
P01138,MESH:D009395
P01138,MESH:D019970
P01138,MESH:D004830
P01138,MESH:D020961
P01138,MESH:D005921
P08138,MESH:D008545
P08138,MESH:D012640
P08138,MESH:D019636
P08138,MESH:D009410
P08138,MESH:D011471
Q02577,MESH:D009765
Q6T4R5,MESH:C538336
Q6T4R5,MESH:C535338
P14543,MESH:D008106
P14543,MESH:D015430
Q92982,MESH:D017449
Q99801,MESH:D011471
P78426,MESH:D003921
P78426,MESH:D003924
Q16517,MESH:D009447
Q16517,MESH:D002289
P08949,MESH:D011537
P28336,MESH:D001943
P15531,MESH:D006528
P15531,MESH:D000860
P15531,MESH:D015179
P15531,MESH:D009362
P15531,MESH:D009361
P15531,MESH:D002312
P22392,MESH:D010003
P22392,MESH:D056486
P22392,MESH:D015179
P22392,MESH:D008654
P16083,MESH:D008106
P16083,MESH:D000380
P16083,MESH:D003877
P16083,MESH:D008569
P16083,MESH:D001855
P16083,MESH:D001943
P40261,MESH:D006528
Q96S42,MESH:D016142
Q96S42,OMIM:270100
Q15233,OMIM:300967
Q15233,MESH:D018149
Q15233,MESH:D009396
P29475,MESH:D013226
P29475,MESH:D063647
P29475,MESH:D011833
P29475,MESH:D019969
P29475,MESH:D058625
P29475,MESH:D001523
P29475,MESH:D012640
P29475,MESH:D000860
P29475,MESH:D007416
P29475,MESH:D003866
P29475,MESH:D006930
P29475,MESH:D009410
P29475,MESH:D006501
P29475,MESH:D003922
P29475,MESH:D014555
P29475,MESH:D020196
P29475,MESH:D010300
P29475,MESH:D005334
P29475,MESH:D002526
P29475,MESH:D019954
P29475,MESH:D012559
P29475,MESH:D020257
P29475,MESH:D009422
P29475,MESH:D009021
P35228,MESH:D011015
P35228,MESH:D004381
P35228,MESH:D006940
P35228,MESH:D008382
P35228,MESH:D010302
P35228,MESH:D006333
P35228,MESH:D006930
P35228,MESH:D015428
P35228,MESH:D009203
P35228,MESH:D011565
P35228,MESH:D005923
P35228,MESH:D048550
P35228,MESH:D004938
P35228,MESH:D015209
P35228,MESH:D009175
P35228,MESH:D018805
P35228,MESH:D050197
P35228,MESH:D018281
P35228,MESH:D014517
P35228,MESH:D002779
P35228,MESH:D008105
P35228,MESH:D009336
P35228,MESH:D013375
P35228,MESH:D017682
P35228,MESH:D013276
P35228,MESH:D012164
P35228,MESH:D003092
P35228,MESH:D029424
P35228,MESH:D014424
P35228,MESH:D058186
P35228,MESH:D007410
P35228,MESH:D001651
P35228,MESH:D018376
P35228,MESH:D020149
P35228,MESH:D006529
P35228,MESH:D008175
P35228,MESH:D003921
P35228,MESH:D003924
P35228,MESH:D013345
P35228,MESH:D008288
P35228,MESH:D013625
P35228,MESH:D019446
P35228,MESH:D000070642
P35228,MESH:D013226
P35228,MESH:D015535
P35228,MESH:D007674
P35228,MESH:D015427
P35228,MESH:D020345
P35228,MESH:D012640
P35228,MESH:D008107
P35228,MESH:D006973
P35228,MESH:D014552
P35228,MESH:D001321
P35228,MESH:D004646
P35228,MESH:D003110
P35228,MESH:D002471
P35228,MESH:D020925
P35228,MESH:D020521
P35228,MESH:D012829
P35228,MESH:D002056
P35228,MESH:D012772
P35228,MESH:D001249
P35228,MESH:D007249
P35228,MESH:D013262
P35228,MESH:D001195
P35228,MESH:D001943
P35228,MESH:D002545
P35228,MESH:D001929
P35228,MESH:D001982
P29474,MESH:D005317
P29474,MESH:D006949
P29474,MESH:D058186
P29474,MESH:D000037
P29474,MESH:D006943
P29474,MESH:D004938
P29474,MESH:D006333
P29474,MESH:D007416
P29474,MESH:D002972
P29474,MESH:D024821
P29474,MESH:D006529
P29474,MESH:D000075222
P29474,MESH:D000860
P29474,MESH:D007248
P29474,MESH:D000072660
P29474,MESH:D003924
P29474,MESH:D000083242
P29474,MESH:D011471
P29474,MESH:D020345
P29474,MESH:D018805
P29474,MESH:D007172
P29474,MESH:D003922
P29474,MESH:D002318
P29474,MESH:D046110
P29474,MESH:D029424
P29474,MESH:D008106
P29474,MESH:D013276
P29474,MESH:D000230
P29474,MESH:D006976
P29474,MESH:D011225
P29474,MESH:D013274
P29474,MESH:D008105
P29474,MESH:D006973
P29474,MESH:D000544
P29474,MESH:D050197
P29474,MESH:D007333
P29474,MESH:D014517
P29474,MESH:D015427
P29474,MESH:D009369
P29474,MESH:D015837
P29474,MESH:D001651
P29474,MESH:D006548
P29474,MESH:D006332
P29474,MESH:D003928
P29474,MESH:D009845
P29474,MESH:D002971
P29474,MESH:D003324
P29474,MESH:D003925
P29474,MESH:D001943
P29474,MESH:D009203
P29474,MESH:D014511
P29474,MESH:D003329
P29474,MESH:D003921
P29474,MESH:D048550
O75175,MESH:D054218
O75175,MESH:D011471
P46531,MESH:D001254
P46531,OMIM:109730
P46531,MESH:D005909
P46531,MESH:D003528
P46531,MESH:D013163
P46531,MESH:D000013
P46531,MESH:D002114
P46531,MESH:C562942
P46531,MESH:D009422
P46531,MESH:D006349
P46531,MESH:D015458
P46531,MESH:D002471
P46531,MESH:D002294
P46531,MESH:D054218
P46531,MESH:D000077277
P46531,MESH:D002583
P46531,MESH:D012600
P46531,MESH:D001943
P46531,MESH:D003110
P46531,MESH:D008223
P46531,MESH:D019465
P46531,MESH:D012878
P46531,MESH:D000082882
P46531,MESH:C538225
P46531,MESH:D021441
P01303,MESH:D000437
P01303,MESH:D010523
P01303,MESH:D019970
P01303,MESH:D006948
P01303,MESH:D000855
P01303,MESH:D002544
P01303,MESH:D008569
P01303,MESH:D029481
P01303,MESH:D006984
P01303,MESH:D012640
P01303,MESH:D003866
P01303,MESH:D015431
P01303,MESH:D001249
P01303,MESH:D000544
P01303,MESH:D002318
P01303,MESH:D019966
P01303,MESH:D013375
P01303,MESH:D012220
Q04721,MESH:D012878
Q04721,MESH:D008175
Q04721,MESH:C535650
Q04721,MESH:D005922
Q04721,MESH:D005909
Q04721,MESH:D031845
Q04721,MESH:D000077277
Q04721,MESH:D051437
Q04721,MESH:D003924
Q04721,MESH:D001254
Q04721,MESH:D018242
Q04721,MESH:D001943
Q04721,MESH:D002294
Q04721,MESH:D005355
Q04721,MESH:D009361
Q04721,MESH:D002583
Q04721,MESH:D011297
Q04721,MESH:D016738
Q04721,MESH:D013274
Q9UM47,MESH:C562978
Q9UM47,MESH:D000077277
Q9UM47,MESH:D012878
Q9UM47,MESH:D008175
Q9UM47,MESH:C537878
Q9UM47,MESH:D001943
Q9UM47,MESH:D002289
Q9UM47,MESH:D002294
Q9UM47,MESH:D021441
Q9UM47,MESH:D006528
Q9UM47,MESH:D005909
Q9UM47,MESH:D046589
Q99466,MESH:D002294
Q99466,MESH:D001943
Q99466,MESH:D012878
Q99466,MESH:D021441
P00491,MESH:D010024
P00491,MESH:D056486
P00491,MESH:C562587
P00491,MESH:D020261
Q99743,MESH:D001321
Q99743,MESH:D008106
Q99743,MESH:D021081
O15118,MESH:D046152
O15118,MESH:D004401
O15118,MESH:D009765
O15118,MESH:D001259
O15118,MESH:D008107
O15118,MESH:D009886
O15118,MESH:D052556
O15118,MESH:D008103
O15118,MESH:D002006
O15259,MESH:C536296
O15259,MESH:C537580
O15259,MESH:C537699
O60500,MESH:D000419
O60500,MESH:D005923
O60500,MESH:D005921
O60500,MESH:D011507
O60500,MESH:D020138
O60500,MESH:C535761
O60500,MESH:D007674
O60500,MESH:D009402
P06748,MESH:D004195
P06748,MESH:D013274
P06748,MESH:D015473
P06748,MESH:D000077192
P06748,MESH:C535673
P06748,MESH:D015470
P06748,MESH:D000075902
P06748,MESH:D019871
P01160,MESH:D014517
P01160,MESH:D014555
P01160,MESH:D017202
P01160,MESH:D007022
P01160,MESH:D006977
P01160,MESH:D020257
P01160,MESH:D001022
P01160,MESH:D006935
P01160,MESH:C563984
P01160,MESH:D000860
P01160,MESH:D017379
P01160,MESH:D006973
P01160,MESH:D058186
P01160,MESH:D008103
P01160,MESH:C567400
P01160,MESH:D004374
P01160,MESH:D006548
P01160,MESH:D002311
P01160,MESH:D009203
P01160,MESH:D006332
P01160,MESH:D006333
P01160,MESH:D023921
P01160,MESH:D054144
P16860,MESH:D003324
P16860,MESH:D014517
P16860,MESH:D006976
P16860,MESH:D001022
P16860,MESH:D018487
P16860,MESH:D016534
P16860,MESH:D004195
P16860,MESH:D001281
P16860,MESH:D000755
P16860,MESH:D007022
P16860,MESH:D018497
P16860,MESH:D009202
P16860,MESH:D006973
P16860,MESH:D006330
P16860,MESH:D017180
P16860,MESH:D006332
P16860,MESH:D011183
P16860,MESH:D002311
P16860,MESH:D002318
P16860,MESH:D006331
P16860,MESH:D006333
P16860,MESH:D066126
P16860,MESH:D007008
P16860,MESH:D020257
P23582,MESH:D002357
P23582,MESH:D001848
P23582,MESH:D014517
P23582,MESH:D006130
P16066,MESH:D007674
P16066,MESH:D005355
P16066,MESH:D006973
P16066,MESH:D006333
P16066,MESH:D006332
P20594,MESH:C535661
P20594,OMIM:615923
P17342,MESH:D015430
P17342,MESH:D011471
P47972,MESH:D013375
P25929,MESH:D003866
P25929,MESH:D009765
P25929,MESH:D011605
P25929,MESH:D019969
P25929,MESH:D009436
P49146,MESH:D000437
P49146,MESH:D019970
P49146,MESH:D013375
Q15761,MESH:D009765
P49281,MESH:D006432
P49281,MESH:D018798
P49281,MESH:D008113
P49281,MESH:C567144
P01111,MESH:C572845
P01111,MESH:C536819
P01111,MESH:D016393
P01111,MESH:D013163
P01111,MESH:D012004
P01111,MESH:D054429
P01111,MESH:D008223
P01111,MESH:D018319
P01111,MESH:D009374
P01111,MESH:D009634
P01111,MESH:D015473
P01111,MESH:C537387
P01111,MESH:D009447
P01111,MESH:C548084
P01111,MESH:D015470
P01111,MESH:D008545
P01111,MESH:D054000
P01111,MESH:D015179
P01111,MESH:C566025
P01111,MESH:D007964
P01111,MESH:D056735
P01111,MESH:C580062
Q92823,MESH:D001943
Q92823,MESH:D019966
Q92823,MESH:D001321
Q92823,MESH:D015179
Q16656,MESH:D000690
Q16656,MESH:D001913
Q92686,MESH:D012559
P54845,MESH:D012162
P54845,MESH:C563526
P54845,MESH:D012174
P54845,MESH:D009755
P67809,MESH:D003110
P67809,MESH:D009364
P67809,MESH:D001943
P21589,MESH:C565891
P21589,MESH:D008106
P21589,MESH:D013274
P20783,MESH:D001321
P20783,MESH:D004314
P20783,MESH:D013226
P20783,MESH:D004830
P20783,MESH:D012559
P34130,MESH:C567753
P34130,MESH:D008607
P34130,MESH:D001321
P78549,MESH:D011125
P04629,MESH:D009437
P04629,MESH:D020961
P04629,MESH:D012559
P04629,MESH:D005910
P04629,MESH:D009477
P04629,MESH:D011618
P04629,MESH:D009447
P04629,MESH:D001714
Q16620,MESH:D006963
Q16620,MESH:D001321
Q16620,MESH:D009447
Q16620,MESH:D005910
Q16620,MESH:D006948
Q16620,MESH:D001254
Q16620,MESH:D019970
Q16620,MESH:D009765
Q16620,MESH:D020961
Q16620,MESH:D002658
Q16620,MESH:D001714
Q16620,MESH:D013226
Q16620,MESH:C563938
Q16288,MESH:D015470
Q16288,MESH:D013226
Q16288,MESH:D004715
Q16288,MESH:D005910
Q01973,MESH:D009362
Q01973,MESH:D001943
Q01974,MESH:C566196
Q01974,MESH:C535863
Q16832,MESH:D014029
Q16832,MESH:D000077192
Q16832,MESH:C564794
P30989,MESH:D000067877
P30989,MESH:D012559
Q02818,MESH:D013262
P80303,MESH:D011471
Q14980,MESH:D015473
Q14980,MESH:D017449
Q99567,MESH:D015658
P52948,MESH:C535673
P52948,MESH:D009503
P52948,MESH:D015470
P52948,MESH:D000740
P52948,MESH:D008231
P43354,MESH:D012871
P43354,MESH:D001171
P43354,MESH:D015535
P43354,MESH:D020261
P43354,OMIM:168600
P43354,MESH:D015179
P51810,MESH:C537863
P51810,OMIM:300814
P00973,MESH:D007251
P00973,MESH:D014777
P29728,MESH:D007251
Q9Y6K5,MESH:D007251
P04181,MESH:D015799
P04181,MESH:D020345
P04181,MESH:D008106
P04181,MESH:D008113
Q04671,MESH:C537730
Q01968,MESH:D009800
Q01968,MESH:C564487
P11926,MESH:D012878
P11926,MESH:D015179
P11926,MESH:D015658
P11926,MESH:D003110
P11926,MESH:D010212
Q02218,MESH:D056486
Q02218,MESH:C536582
O15527,MESH:D006965
O15527,MESH:D011471
O15527,MESH:D014571
O15527,MESH:D006317
O15527,MESH:D049188
O15527,MESH:D002292
O15527,MESH:D015658
O15527,MESH:D012871
O15527,MESH:D047928
O15527,MESH:D019957
O15527,MESH:D008175
O15527,MESH:D007248
O15527,MESH:D000077192
O15527,MESH:D008179
O15527,MESH:D009765
O15527,MESH:D011297
O15527,MESH:D009410
O15527,MESH:D001927
O15527,MESH:D020022
O15527,MESH:D000230
O15527,MESH:D003924
O15527,MESH:D002869
O15527,MESH:D006816
P20774,MESH:D009362
P78380,MESH:D009203
P78380,MESH:D001171
P78380,MESH:D006333
P78380,MESH:D009202
P78380,MESH:D006973
O60313,MESH:D010003
O60313,MESH:C537124
O60313,MESH:C537669
O60313,MESH:D020257
O60313,OMIM:606657
O60313,MESH:D029241
O60313,OMIM:616896
Q14982,MESH:D010051
O00300,MESH:D016893
O00300,MESH:D014511
O00300,OMIM:239000
O00300,MESH:D001862
O00300,MESH:D010024
O60890,MESH:C536456
O60890,MESH:C537456
O60890,MESH:D038901
P41143,MESH:D004827
P41143,MESH:D013375
P41143,MESH:D007024
P41143,MESH:D019966
P41145,MESH:D013375
P41145,MESH:D010146
P41145,MESH:D012640
P41145,MESH:D019970
P41146,MESH:D009021
P41146,MESH:D013375
P41146,MESH:D018476
P35372,MESH:D019966
P35372,MESH:D019970
P35372,MESH:D000437
P35372,MESH:D003248
P35372,MESH:D004827
P35372,MESH:D009069
P35372,MESH:D006930
P35372,MESH:D011605
P35372,MESH:D019969
P35372,MESH:D012131
P35372,MESH:D006526
P35372,MESH:D012640
P35372,MESH:D009021
P35372,MESH:D020820
P35372,MESH:D007024
P35372,MESH:D015526
P35372,MESH:D006501
P35372,MESH:D011537
P35372,MESH:D018792
P35372,MESH:D009325
P35372,MESH:D006556
P35372,MESH:D009437
O95475,MESH:C565876
O95475,MESH:D009216
O95475,MESH:C565948
Q13415,MESH:D008831
Q13415,MESH:D006528
Q13415,MESH:C538012
Q13415,MESH:D004392
Q13415,MESH:D005317
O43929,MESH:C538012
Q96BI1,MESH:D001943
Q96BI1,MESH:C537883
Q96BI1,MESH:D008175
P02763,MESH:D064420
P02763,MESH:D058186
P13725,MESH:D003877
P13725,MESH:D054506
P13725,MESH:D021441
P13725,MESH:D001171
P13725,MESH:D009362
P00480,MESH:D022124
P00480,MESH:D001927
P00480,MESH:D019446
P00480,MESH:D008106
P00480,MESH:D009410
P00480,MESH:D003072
P00480,MESH:D020163
P00480,OMIM:311250
O75508,MESH:D004195
O75508,MESH:D009103
P32243,MESH:D009410
P32243,MESH:D008527
P32243,MESH:D007569
P32243,MESH:C580003
P32243,MESH:C566441
Q12889,MESH:D011009
O14753,MESH:D018296
O14753,MESH:D003876
P55809,MESH:C537527
P55809,MESH:D010024
P01178,MESH:D006261
P01178,MESH:D011141
P01178,MESH:D004487
P01178,MESH:D005313
P01178,MESH:D013035
P01178,MESH:D003128
P01178,MESH:D007511
P01178,MESH:D004211
P01178,MESH:D004830
P01178,MESH:D004412
P01178,MESH:D014869
P01178,MESH:D001321
P01178,MESH:D013651
P01178,MESH:D005483
P01178,MESH:D011469
P01178,MESH:D007022
P01178,MESH:D015431
P01178,MESH:D015430
P01178,MESH:D005316
P01178,MESH:D007010
P01178,MESH:D009122
P01178,MESH:D012640
P30559,MESH:C536807
P30559,MESH:D003072
P30559,MESH:D002289
P30559,MESH:D001321
P30559,MESH:D012559
P30559,MESH:D000067877
P51575,MESH:D020258
P56373,MESH:D006930
P56373,MESH:D020196
Q99571,MESH:D004827
Q99571,MESH:D004833
Q99572,MESH:D004833
Q99572,MESH:D009103
Q99572,MESH:D007014
Q99572,MESH:D004195
Q99572,MESH:D008103
Q99572,MESH:D015451
P47900,MESH:D013927
Q96G91,MESH:D009290
P07237,MESH:D056486
P07237,MESH:D010024
P07237,MESH:D011471
P07237,MESH:D017202
P07237,MESH:C564616
P07237,MESH:C535963
Q9UQ80,MESH:D013274
Q9UQ80,MESH:D018450
P30086,MESH:D017202
P30086,MESH:D011230
P30086,MESH:D006333
P30086,MESH:D015674
P30086,MESH:D008325
P30086,MESH:D002292
P30086,MESH:D002277
P09958,MESH:D002277
P09958,MESH:D008325
P09958,MESH:D015674
P09466,MESH:D000022
P09466,MESH:D001943
P43034,MESH:D063646
P43034,MESH:D054082
Q06830,MESH:D004938
Q06830,MESH:D008175
Q06830,MESH:D002289
Q06830,MESH:D000077277
Q06830,MESH:D001195
Q06830,MESH:D011230
Q06830,MESH:D008114
Q06830,MESH:C537359
Q06830,MESH:D007627
Q06830,MESH:D006528
P00439,MESH:D056486
P00439,MESH:D000067877
P00439,MESH:D010661
P05121,MESH:D006333
